id;source;pmid;pmcid;doi;title;authorString;journalTitle;issue;journalVolume;pubYear;journalIssn;pageInfo;pubType;isOpenAccess;inEPMC;inPMC;hasPDF;hasBook;hasSuppl;citedByCount;hasReferences;hasTextMinedTerms;hasDbCrossReferences;hasLabsLinks;hasTMAccessionNumbers;firstIndexDate;firstPublicationDate;versionNumber
41223270;MED;41223270;PMC12609067;10.1126/sciadv.adw0685;Coevolution of cooperative lifestyles and reduced cancer prevalence in mammals.;Sierra C, Maxwell J, Flaibani N, de la Vega CS, Ventura AC, Lavagnino NJ, Blaustein M.;Sci Adv;46;11;2025;2375-2548;eadw0685;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;Y;N;2025-11-14;2025-11-12;NA
40231377;MED;40231377;PMC11997735;10.1111/gcb.70138;Multi-Species Telemetry Quantifies Current and Future Efficacy of a Remote Marine Protected Area.;Gilmour ME, Pollock K, Adams J, Block BA, Caselle JE, Filous A, Friedlander AM, Game ET, Hazen EL, Hill M, Holmes ND, Lafferty KD, Maxwell SM, McCauley DJ, Schallert R, Shaffer SA, Wolff NH, Wegmann A.;Glob Chang Biol;4;31;2025;"1354-1013; 1365-2486; ";e70138;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;Y;Y;2025-04-15;2025-04-01;NA
41032509;MED;41032509;PMC12488016;10.1371/journal.pone.0319238;The impact of wildfires on the diet of Podarcis lusitanicus revealed by DNA metabarcoding.;Simões C, Vasconcelos DS, Xavier R, Santos X, Rato C, Harris DJ.;PLoS One;10;20;2025;1932-6203;e0319238;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;Y;N;2025-10-01;2025-10-01;NA
41140314;MED;41140314;PMC12547483;10.1002/ece3.72384;Variation in Small Mammal Species Composition and the Occurrence of Parasitic Mites in Two Landscapes in a Scrub Typhus Endemic Region of Western Yunnan Province, China.;Luo YY, Yin JX, Shao ZT, Liu ZK, Yin SQ, Lu JL, Li JC, Wei R, Geater AF.;Ecol Evol;10;15;2025;2045-7758;e72384;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;N;N;2025-10-27;2025-10-23;NA
40740802;MED;40740802;PMC12305352;10.1002/ece3.71872;"High Ambient Temperatures Are Associated With Reduced Foraging Capacity in an Equatorial Mammal, the Banded Mongoose (&lt;i&gt;Mungos mungo&lt;/i&gt;).";Khera M, Arbuckle K, Bwambale O, Mwanguhya F, Nicholl MH, Cant MA, Nichols HJ.;Ecol Evol;8;15;2025;2045-7758;e71872;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;Y;N;2025-08-01;2025-07-29;NA
40190799;MED;40190799;PMC11968420;10.1002/ece3.71054;"Population Genetics Provides Insights Into the Impact of Future Climate Change on the Genetic Structure and Distribution of Asian Warty Newts (Genus &lt;i&gt;Paramesotriton&lt;/i&gt;).";Van Tran D, Suzuki T, Fukuyama I, Vera RJ, Nishikawa K.;Ecol Evol;4;15;2025;2045-7758;e71054;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;Y;Y;2025-04-07;2025-04-03;NA
40556505;MED;40556505;PMC12188285;10.1111/ele.70159;Parasite-Mediated Competition Limits Dominant Cervid Competitor.;Grauer JA, Twining JP, Lejeune M, Frair JL, Schuler KL, Kramer DW, Fuller AK.;Ecol Lett;6;28;2025;"1461-023x; 1461-0248; ";e70159;"letter; journal article";Y;Y;Y;Y;N;Y;1;Y;Y;N;Y;Y;2025-06-25;2025-06-01;NA
40949732;MED;40949732;PMC12428538;10.7717/peerj.19942;Mimicry between adult rove beetles and assassin bug nymphs with unequal defenses: antagonistic or mutualistic?;Sugiura S, Hayashi M.;PeerJ;NA;13;2025;2167-8359;e19942;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;Y;Y;2025-09-16;2025-09-09;NA
39530499;MED;39530499;PMC11959348;10.1111/cobi.14411;Effects of snake fungal disease (ophidiomycosis) on the skin microbiome across two major experimental scales.;Romer AS, Grisnik M, Dallas JW, Sutton W, Murray CM, Hardman RH, Blanchard T, Hanscom RJ, Clark RW, Godwin C, Alexander NR, Moe KC, Cobb VA, Eaker J, Colvin R, Thames D, Ogle C, Campbell J, Frost C, Brubaker RL, Snyder SD, Rurik AJ, Cummins CE, Ludwig DW, Phillips JL, Walker DM.;Conserv Biol;2;39;2025;"1523-1739; 0888-8892; ";e14411;"research-article; journal article";Y;Y;Y;Y;N;Y;1;Y;Y;N;Y;Y;2024-11-16;2024-11-12;NA
40661920;MED;40661920;PMC12256774;10.1002/ece3.71565;"Spatio-Temporal Variation in Diet Among Age and Sex Cohorts of a Model Generalist Bird Species, the Great Tit &lt;i&gt;Parus major&lt;/i&gt;: New Insights Revealed by DNA Metabarcoding.";Coomes JR, Cuff JP, Reichert MS, Davidson GL, Symondson WOC, Quinn JL.;Ecol Evol;7;15;2025;2045-7758;e71565;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;Y;N;2025-07-15;2025-07-14;NA
40989563;MED;40989563;PMC12450605;10.1002/ece3.72193;"Population Declines of the Oriental Magpie &lt;i&gt;Pica serica&lt;/i&gt; (Corvidae) in the Saga Plain, Japan: Relationships With Land Use Patterns, Nesting Sites, and Breeding Success.";Nagafuchi T, Bussaka Y, Ikegami M, Tsuchiya K, Tokuda M.;Ecol Evol;9;15;2025;2045-7758;e72193;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;Y;N;2025-09-25;2025-09-21;NA
40098450;MED;40098450;PMC12056345;10.1111/1365-2656.70026;Sex-specific variation in thermal sensitivity has multiple negative effects on reproductive trait performance.;Pembury Smith MQR, Trojmar D, Gotthard K, Wiklund C, Snook RR.;J Anim Ecol;5;94;2025;"0021-8790; 1365-2656; ";943-957;"research support, non-u.s. gov't; research-article; journal article";Y;Y;Y;Y;N;Y;2;Y;Y;N;Y;Y;2025-03-18;2025-03-18;NA
41358538;MED;41358538;PMC12683984;10.1002/eap.70160;Seasonal effects of farmer-managed livestock grazing exclusions on bird communities in Burkina Faso.;Quintas I, Marcacci G, Zongo AN, Korner P, Kuttnig A, Spaar R, Diakité B, Kaguembèga-Müller F, Jacot A.;Ecol Appl;8;35;2025;1051-0761;e70160;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;Y;Y;2025-12-08;2025-12-01;NA
39558756;MED;39558756;PMC11665495;10.1111/mec.17591;The Genomic Signature and Transcriptional Response of Metal Tolerance in Brown Trout Inhabiting Metal-Polluted Rivers.;Paris JR, King RA, Ferrer Obiol J, Shaw S, Lange A, Bourret V, Hamilton PB, Rowe D, Laing LV, Farbos A, Moore K, Moore K, Urbina MA, van Aerle R, Catchen JM, Wilson RW, Bury NR, Santos EM, Stevens JR.;Mol Ecol;1;34;2025;"0962-1083; 1365-294x; ";e17591;"research-article; journal article";Y;Y;Y;Y;N;Y;2;Y;Y;N;Y;N;2024-11-20;2024-11-19;NA
40533559;MED;40533559;PMC12328235;10.1038/s41586-025-09154-0;Major expansion in the human niche preceded out of Africa dispersal.;Hallett EY, Leonardi M, Cerasoni JN, Will M, Beyer R, Krapp M, Kandel AW, Manica A, Scerri EML.;Nature;8075;644;2025;"0028-0836; 1476-4687; ";115-121;"historical article; research-article; journal article";Y;Y;Y;Y;N;Y;2;Y;Y;N;Y;N;2025-06-19;2025-06-18;NA
41076580;MED;41076580;PMC12515398;10.1002/ecy.70204;Marine resources alter tundra food web dynamics by subsidizing a terrestrial predator on the sea ice.;Johnson-Bice SM, Baldwin FB, Richardson ES, Roth JD.;Ecology;10;106;2025;"1939-9170; 0012-9658; ";e70204;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;Y;Y;2025-10-12;2025-10-01;NA
41084912;MED;41084912;PMC12673240;10.1111/1365-2656.70153;Disentangling the influence of environmental conditions on sex determination in haplodiploid organisms.;Wittmann K, Klein AM, Pichler M, Staab M.;J Anim Ecol;12;94;2025;"0021-8790; 1365-2656; ";2584-2596;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;N;Y;2025-10-14;2025-10-14;NA
40877366;MED;40877366;PMC12394560;10.1038/s41598-025-15677-3;Resource use of dusky and Galapagos sharks in response to fishing activities at a remote Pacific Island.;Matley JK, Meyer L, Roberts CN, Clarke TM, Scott M, Barnett A, Huveneers C.;Sci Rep;1;15;2025;2045-2322;31743;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;Y;N;2025-09-04;2025-08-28;NA
40823059;MED;40823059;PMC12353013;10.1002/ece3.71958;"Male Mating Preference for Larger Females Does Not Vary Among Age Classes in the Long-Lived Beetle &lt;i&gt;Bolitotherus cornutus&lt;/i&gt;.";Jiron GM, Greene CA, Brodie ED, Formica VA.;Ecol Evol;8;15;2025;2045-7758;e71958;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;Y;N;2025-08-21;2025-08-14;NA
40344217;MED;40344217;PMC12061797;10.1002/ecy.70103;Flower power: Modeling floral resources of wild cherry (Prunus avium L.) for bee pollinators based on 3D data.;Schindler Z, Larysch E, Fornoff F, Kröner K, Obladen N, Klein AM, Seifert T, Vonderach C, Morhart C.;Ecology;5;106;2025;"1939-9170; 0012-9658; ";e70103;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;N;N;2025-05-10;2025-05-01;NA
40289691;MED;40289691;PMC12100590;10.1111/mec.17782;Host-Microbiome Associations of Native and Invasive Small Mammals Across a Tropical Urban-Rural Ecotone.;Giacomini A, Lakim MB, Tuh FYY, Hitchings M, Consuegra S, Webster TU, Wells K.;Mol Ecol;11;34;2025;"0962-1083; 1365-294x; ";e17782;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;Y;Y;2025-04-29;2025-04-28;NA
38041538;MED;38041538;PMC11696488;10.1111/1755-0998.13898;Benchmarking the Mantel test and derived methods for testing association between distance matrices.;Quilodrán CS, Currat M, Montoya-Burgos JI.;Mol Ecol Resour;2;25;2025;"1755-0998; 1755-098x; ";e13898;"research-article; journal article";Y;Y;Y;Y;N;Y;12;Y;Y;N;Y;N;2023-12-03;2023-12-02;NA
41229698;MED;41229698;PMC12604942;10.1002/ece3.72435;Social Interactions Are Related to Cognitive Development in Western Australian Magpie Fledglings.;Speechley EM, Ashton BJ, Thornton A, King SL, Simmons LW, Ridley AR.;Ecol Evol;11;15;2025;2045-7758;e72435;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;Y;N;2025-11-14;2025-11-11;NA
40671726;MED;40671726;PMC12266807;10.1002/ece3.71670;Ground-Dwelling Spider Community Responses to Forest Management in a Mediterranean Oak Forest.;Ménival C, Santonja M, Mazzia C, Spataro V, Brousset L, Pavon D, Dupouyet S, Le Bagousse-Pinguet Y, Gros R.;Ecol Evol;7;15;2025;2045-7758;e71670;"research-article; journal article";Y;Y;Y;Y;N;Y;1;Y;Y;N;Y;N;2025-07-17;2025-07-16;NA
40108247;MED;40108247;PMC11923366;10.1038/s41598-025-93717-8;The impact of invasive Sinanodonta woodiana (Bivalvia, Unionidae) and mussel macroparasites on the egg distribution of parasitic bitterling fish in host mussels.;Halabowski D, Pyrzanowski K, Zięba G, Grabowska J, Przybylski M, Smith C, Reichard M.;Sci Rep;1;15;2025;2045-2322;9417;"research-article; journal article";Y;Y;Y;Y;N;Y;1;Y;Y;N;Y;Y;2025-03-20;2025-03-19;NA
40367138;MED;40367138;PMC12077724;10.1371/journal.pone.0320768;Combining N-mixture and occupancy analysis offers a more complete picture of carnivore habitat use in Northeastern Türkiye.;Blount JD, Green AM, Chynoweth M, Çoban E, Kusak J, Şekercioğlu ÇH.;PLoS One;5;20;2025;1932-6203;e0320768;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;Y;N;2025-05-21;2025-05-14;NA
40265750;MED;40265750;PMC11944743;10.3390/plants14060837;Impacts of Leaf Damage Intensity on Ant-Plant Protection Mutualism and Plant Fitness.;Pimenta ICO, Calixto ES, Del-Claro K.;Plants (Basel);6;14;2025;2223-7747;837;"research-article; journal article";Y;Y;Y;Y;N;N;2;Y;Y;N;Y;N;2025-04-24;2025-03-07;NA
PMC12138964;PMC;NA;PMC12138964;NA;Body size as a mediator of climatic effects: Insights from a long‐term study of social Iberian magpies;Avilés J, de la Cruz C, González‐Medina E, Villegas A, Valencia J, Masero J.;Ecology.;6;106;2025;0012-9658;NA;"research-article; journal article";Y;Y;Y;Y;N;Y;0;N;Y;N;Y;Y;2025-06-07;2025-06-01;NA
40555800;MED;40555800;PMC12328225;10.1038/s41559-025-02765-w;Spatio-temporal variability in forest biodiversity associated with human well-being across socio-economic deprivation gradients.;Fisher JC, Dallimer M, Austen GE, Irvine KN, Aizlewood SG, King PM, Jackson HA, Fish RD, Davies ZG.;Nat Ecol Evol;8;9;2025;2397-334x;1382-1392;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;Y;N;2025-06-25;2025-06-24;NA
41140304;MED;41140304;PMC12552807;10.1002/ece3.72349;Reduced Adult Survival Estimated in Areas of Decline of Harbour Seal Populations in Scotland.;Arso Civil M, Tapp S, Dickens J, Langley I, Hiley HM, Terrapon M, Hague E, Hewitt RC, Cordes LS, Graham IM, Cheney BJ, Thompson PM, Hall A, Sparling CE.;Ecol Evol;10;15;2025;2045-7758;e72349;"research-article; journal article";Y;Y;Y;Y;N;N;0;Y;Y;N;Y;N;2025-10-27;2025-10-25;NA
PMC12334639;PMC;NA;PMC12334639;NA;Metabarcoding provides accurate estimation of volumetric diet composition in a top predator despite interference from blocking primers;Zabala J, Acebes P, Madeira M, Fernández E, Gómez-Moliner B, Cabodevilla X.;Sci Rep;1;15;2025;2045-2322;NA;"research-article; journal article";Y;Y;Y;Y;N;Y;0;N;Y;N;N;N;2025-08-11;2025-01-01;NA
40727909;MED;40727909;PMC12302502;10.1093/beheco/araf064;Passive debris cloaking in beetles provides non-visual camouflage against predatory ants.;Greig K, Buckley TR, Leschen RAB, Holwell GI.;Behav Ecol;4;36;2025;"1045-2249; 1465-7279; ";araf064;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;Y;N;2025-07-30;2025-07-28;NA
41343446;MED;41343446;PMC12677568;10.1371/journal.pone.0337968;Violent deaths following disasters: A retrospective analysis.;Scales SE, Camphausen LC, Horney JA, Kintziger KW.;PLoS One;12;20;2025;1932-6203;e0337968;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;N;N;2025-12-05;2025-12-04;NA
41302823;MED;41302823;PMC12653881;10.3390/insects16111077;"Prey Preference of &lt;i&gt;Neoseiulus californicus&lt;/i&gt; (McGregor) (Mesostigmata: Phytoseiidae) When Offered Two Strawberry Pests, &lt;i&gt;Scirtothrips dorsalis&lt;/i&gt; Hood (Thysanoptera: Thripidae) and &lt;i&gt;Tetranychus urticae&lt;/i&gt; Koch (Acari: Tetranychidae).";Busuulwa A, Gutiérrez AC, Lahiri S.;Insects;11;16;2025;2075-4450;1077;"research-article; journal article";Y;Y;Y;Y;N;N;0;Y;Y;N;Y;N;2025-11-27;2025-10-22;NA
40234759;MED;40234759;PMC12001624;10.1186/s12862-025-02373-z;Understanding the role of ecological divergence in the evolution of isolated populations in the Arremonops rufivirgatus species complex across Mesoamerica.;Fernández-Gómez RA, Prieto-Torres DA, Navarro-Sigüenza AG, Sánchez-González LA.;BMC Ecol Evol;1;25;2025;2730-7182;34;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;Y;N;2025-04-17;2025-04-16;NA
39919107;MED;39919107;PMC11805435;10.1371/journal.pone.0313849;Introduction risk of fire ants through container cargo in ports: Data integration approach considering a logistic network.;Homma S, Murakami D, Hosokawa S, Kanefuji K.;PLoS One;2;20;2025;1932-6203;e0313849;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;Y;N;2025-02-08;2025-02-07;NA
41055984;MED;41055984;PMC12541334;10.1073/pnas.2504496122;Causes and consequences of disordered hyperuniformity in global drylands.;Hu W, Cui L, Delgado-Baquerizo M, Solé R, Kéfi S, Berdugo M, Xu N, Wang B, Liu QX, Xu C.;Proc Natl Acad Sci U S A;41;122;2025;"0027-8424; 1091-6490; ";e2504496122;"research-article; journal article";Y;Y;Y;Y;N;Y;1;Y;Y;N;Y;Y;2025-10-07;2025-10-07;NA
40060728;MED;40060728;PMC11886417;10.1002/ece3.71007;Evaluating Three Modelling Frameworks for Assessing Changes in Fin Whale Distribution in the Mediterranean Sea.;Grossi F, Hazen EL, Leo G, David L, Di-Méglio N, Arcangeli A, Pasanisi E, Campana I, Paraboschi M, Castelli A, Rosso M, Moulins A, Tepsich P.;Ecol Evol;3;15;2025;2045-7758;e71007;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;Y;Y;2025-03-11;2025-03-07;NA
41112765;MED;41112765;PMC12533534;10.7717/peerj.20163;The effects of naproxen sodium on the growth, reproduction, survival, and feeding of a freshwater pond snail.;Becker R, Hamman E.;PeerJ;NA;13;2025;2167-8359;e20163;"research-article; journal article";Y;Y;Y;Y;N;N;0;Y;Y;N;Y;Y;2025-10-20;2025-10-14;NA
40009682;MED;40009682;PMC11864193;10.1126/sciadv.ads6417;Transformation of flg22 perception into electrical signals decoded in vasculature leads to sieve tube blockage and pathogen resistance.;Furch ACU, Zimmermann MR, Noll GA, Wrobel LS, Scholz SS, Buxa-Kleeberg SV, Hafke JB, Fliegmann J, Mithöfer A, Ehlers K, Haufschild T, Nötzold J, Koch AM, Grabe V, Teutemacher F, Maaß JP, Prüfer D, Oelmüller R, Peiter E, Kogel KH, van Bel AJE.;Sci Adv;9;11;2025;2375-2548;eads6417;"research-article; journal article";Y;Y;Y;Y;N;Y;1;Y;Y;N;Y;N;2025-02-27;2025-02-26;NA
40342189;MED;40342189;PMC12060844;10.1002/ecy.70100;Surfing the tidal wave: Use of transiently aquatic habitat by juvenile Pacific salmon and other fishes in estuaries.;Scurfield DJ, Gross PL, Gan JCL, Moore JW.;Ecology;5;106;2025;"1939-9170; 0012-9658; ";e70100;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;Y;Y;2025-05-10;2025-05-01;NA
39822148;MED;39822148;PMC11740167;10.1002/eap.3086;From subsidies to stressors: Positively skewed ecological gradients alter biological responses to nutrients in streams.;DeVilbiss SE, Taylor JM, Hicks MB.;Ecol Appl;1;35;2025;1051-0761;e3086;"research-article; journal article";Y;Y;Y;Y;N;Y;1;Y;Y;N;Y;Y;2025-01-18;2025-01-01;NA
40596608;MED;40596608;PMC12214681;10.1038/s41598-025-08184-y;Putrescine treatment has a higher effect on 5mC DNA methylation profile of wheat leaves under white than under blue light conditions.;Majláth I, Benczúr K, Rahman A, Janda T, Likó I, Kádas J, Pál M.;Sci Rep;1;15;2025;2045-2322;22734;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;N;N;2025-07-03;2025-07-02;NA
41229701;MED;41229701;PMC12602269;10.1002/ece3.72440;No Sex-Differences in Learning Trap-Gap Problems in Zebra Finches.;Lambert CT, Whittaker BA, Neil B, Poole C, Camacho-Alpízar A, Self JL, Blunk SC, Guillette LM.;Ecol Evol;11;15;2025;2045-7758;e72440;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;Y;Y;2025-11-14;2025-11-10;NA
40083732;MED;40083732;PMC11904114;10.1002/ece3.71048;When Rivals Are Absent: Male Aggression Towards Females in Bluefin Killifish.;Karatgi R, Fuller RC.;Ecol Evol;3;15;2025;2045-7758;e71048;"research-article; journal article";Y;Y;Y;Y;N;N;0;Y;Y;N;Y;N;2025-03-16;2025-03-13;NA
41234814;MED;41234814;PMC12611350;10.1002/ece3.72467;Forest Cover and Geographic Distance Shape Ant Assemblages in the Southwestern Brazilian Amazon.;Silva da Costa MM, Schmidt FA, Wilker I, Lasmar CJ, Ribas CR.;Ecol Evol;11;15;2025;2045-7758;e72467;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;N;Y;2025-11-14;2025-11-12;NA
39803200;MED;39803200;PMC11725385;10.1002/ece3.70839;Symbiont Community Changes Confer Fitness Benefits for Larvae in a Vertically Transmitting Coral.;Olivares-Cordero D, Timmons C, Kenkel CD, Quigley KM.;Ecol Evol;1;15;2025;2045-7758;e70839;"research-article; journal article";Y;Y;Y;Y;N;Y;1;Y;Y;N;Y;N;2025-01-14;2025-01-12;NA
41134770;MED;41134770;PMC12551882;10.1371/journal.pone.0335138;Microbial drinking water quality deterioration during distribution and household usage, determined together with citizen scientists.;van der Wielen PWJJ, Brouwer S, Dignum M, Schriks M.;PLoS One;10;20;2025;1932-6203;e0335138;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;Y;N;2025-10-24;2025-10-24;NA
40083728;MED;40083728;PMC11904101;10.1002/ece3.70754;"Strength of Enemy Release From Parasitoids Is Context Dependent in the Invasive African Fig Fly, &lt;i&gt;Zaprionus indianus&lt;/i&gt;.";Walsh-Antzak CR, Erickson PA.;Ecol Evol;3;15;2025;2045-7758;e70754;"research-article; journal article";Y;Y;Y;Y;N;N;3;Y;Y;N;N;N;2025-03-16;2025-03-13;NA
40584003;MED;40584003;PMC12203089;10.1093/beheco/araf061;Too hot to reason? Experimental heatwaves affect cognitive traits in male guppies.;Breedveld MC, Dudine L, Padovan S, Giacomazzo M, Verin R, Gasparini C.;Behav Ecol;4;36;2025;"1045-2249; 1465-7279; ";araf061;"research-article; journal article";Y;Y;Y;Y;N;Y;1;Y;Y;N;Y;N;2025-07-01;2025-05-30;NA
40344636;MED;40344636;PMC12062781;10.1111/gcb.70241;Climate-Driven Body Size Changes in Birds and Mammals Reveal Environmental Tolerance Limits.;Watson MJ, Kerr JT.;Glob Chang Biol;5;31;2025;"1354-1013; 1365-2486; ";e70241;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;Y;Y;2025-05-10;2025-05-01;NA
40642328;MED;40642328;PMC12244129;10.7717/peerj.19650;Inter-colony and inter-annual behavioural plasticity in the foraging strategies of a fjord-dwelling penguin-good news in the face of environmental change?;Otis M, Mattern T, Ellenberg U, Long R, Borboroglu PG, Seddon PJ, van Heezik Y.;PeerJ;NA;13;2025;2167-8359;e19650;"research-article; journal article";Y;Y;Y;Y;N;Y;1;Y;Y;N;Y;Y;2025-07-12;2025-07-07;NA
40858616;MED;40858616;PMC12381023;10.1038/s41598-025-03104-6;Proximity to forests, fire and plantation characteristics influence understory plant species richness more than phylogenetic diversity in African mahogany plantations.;Houehanou B, Gaoue OG.;Sci Rep;1;15;2025;2045-2322;31422;"research-article; journal article";Y;Y;Y;Y;N;N;0;Y;Y;N;Y;Y;2025-08-27;2025-08-26;NA
40988003;MED;40988003;PMC12457247;10.1002/ecy.70216;Demography of lemmings in response to changing snow conditions in the High Arctic.;Poirier M, Gauthier G, Dominé F, Fauteux D.;Ecology;9;106;2025;"1939-9170; 0012-9658; ";e70216;"research-article; journal article";Y;Y;Y;Y;N;Y;1;Y;Y;N;Y;N;2025-09-25;2025-09-01;NA
41358398;MED;41358398;PMC12683622;10.1002/ecy.70271;Salinity controls rocky intertidal community structure via suppression of herbivory.;Coyle T, Emry S, Kordas RL, Harley CDG.;Ecology;12;106;2025;"1939-9170; 0012-9658; ";e70271;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;N;Y;2025-12-08;2025-12-01;NA
41132809;MED;41132809;PMC12541670;10.1002/ece3.72381;Trematode Infection Prevalence Increases With Snail Richness: Observations From a 4-Year Study of Snail-Trematode Interactions.;McPhail BA, Frost CM, Otto SJG, Hanington PC.;Ecol Evol;10;15;2025;2045-7758;e72381;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;N;Y;2025-10-24;2025-10-22;NA
41173999;MED;41173999;PMC12579252;10.1038/s41598-025-22086-z;Deforestation effects and house invasion by chagas disease vectors in Brazil.;Ribeiro-Jr G, Verde MRV, Argibay HD, Cardoso CW, Simões F, de Lima Costa EC, de Carvalho CMM, Reis RB, Castro MC, Gurgel-Gonçalves R, Reis MG.;Sci Rep;1;15;2025;2045-2322;38218;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;Y;N;2025-11-01;2025-10-31;NA
40967248;MED;40967248;PMC12445935;10.1002/ecy.70212;Persistent kelp forests during a massive decline reveal the importance of land-sea connectivity.;Ricart AM, Gómez JB, Karm RH, Largier JL, Bastos Correa De Souza V, Dias AS, Velázquez MG, Nelson T, Cavanaugh KC, Cavanaugh KC, Hughes BB.;Ecology;9;106;2025;"1939-9170; 0012-9658; ";e70212;"research-article; journal article";Y;Y;Y;Y;N;Y;1;Y;Y;N;Y;Y;2025-09-19;2025-09-01;NA
39854398;MED;39854398;PMC11759357;10.1371/journal.pone.0315904;Multiparameter analysis of small non-flying mammals' response to forest restoration post-bauxite mining in eastern Amazonia.;Celeste H, Almeida-Maués PCR, Bezerra AMR, Lopes MA, Martins MB, Mendes-Oliveira AC.;PLoS One;1;20;2025;1932-6203;e0315904;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;Y;N;2025-01-25;2025-01-24;NA
40354397;MED;40354397;PMC12068658;10.1371/journal.pone.0323577;Plants partition the pollinator niche by depositing pollen on different parts of the pollinator body.;Arteaga-Chávez WA, Graham CH, Guevara EA, Tinoco BA.;PLoS One;5;20;2025;1932-6203;e0323577;"research-article; journal article";Y;Y;Y;Y;N;Y;1;Y;Y;N;Y;N;2025-05-20;2025-05-12;NA
39888991;MED;39888991;PMC11784858;10.1126/sciadv.adq3589;DNA methylation-based age prediction and sex-specific epigenetic aging in a lizard with female-biased longevity.;Shealy EP, Schwartz TS, Cox RM, Reedy AM, Parrott BB.;Sci Adv;5;11;2025;2375-2548;eadq3589;"research-article; journal article";Y;Y;Y;Y;N;Y;1;Y;Y;N;Y;N;2025-02-01;2025-01-31;NA
41059358;MED;41059358;PMC12498011;10.1002/ece3.72244;"Larval Adaptation to Salinity Shock in Cane Toads (&lt;i&gt;Rhinella marina&lt;/i&gt;) From Coastal French Guiana.";Ducatez S, Shine R, DeVore JL.;Ecol Evol;10;15;2025;2045-7758;e72244;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;N;N;2025-10-08;2025-10-06;NA
40225886;MED;40225886;PMC11992362;10.1002/ece3.71274;Quantifying the Dietary Overlap of Two Co-Occurring Mammal Species Using DNA Metabarcoding to Assess Potential Competition.;Kanishka AM, MacGregor C, Neaves LE, Evans MJ, Robinson NM, Dexter N, Dickman CR, Lindenmayer DB.;Ecol Evol;4;15;2025;2045-7758;e71274;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;Y;N;2025-04-14;2025-04-11;NA
40621657;MED;40621657;PMC12230893;10.1111/gcb.70311;Socio-Economic Status and Non-Native Species Drive Bird Ecosystem Service Provision in Urban Areas.;Marcolin F, Mammola S, Alba R, Segurado P, Reino L, Chamberlain D.;Glob Chang Biol;7;31;2025;"1354-1013; 1365-2486; ";e70311;"research-article; journal article";Y;Y;Y;Y;N;Y;2;Y;Y;N;Y;N;2025-07-09;2025-07-01;NA
40900727;MED;40900727;PMC12401564;10.1002/ece3.72095;Impacts of Single and Multiple Co-Existing Invasive Species on Subtropical Native Ant Communities.;Hu J, Bogar TA, Hamer MT, Guénard B.;Ecol Evol;9;15;2025;2045-7758;e72095;"research-article; journal article";Y;Y;Y;Y;N;Y;0;Y;Y;N;N;N;2025-09-04;2025-09-01;NA
